Start              	End                	Duration	Filename                                                                        	Procnum

File : ./pro_inter_daily_20180507000000.log
2018-05-07 05:47:41	2018-05-07 05:47:47	       6	AZF_MSSBHQH_3AZFHUA2_AP2b00108135.dat_DECODED_5903_HW_MSC_NET_VOICE             	486 
2018-05-07 05:47:47	2018-05-07 05:47:53	       6	AZF_MSSBHQH_3AZFHUA1_b00137529.dat_DECODED_5904_HW_MSC_NET_VOICE                	535 
2018-05-07 05:47:53	2018-05-07 05:47:58	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108136.dat_DECODED_5910_HW_MSC_NET_VOICE             	488 
2018-05-07 05:47:58	2018-05-07 05:48:04	       6	AZF_MSSBHQH_3AZFHUA1_b00137530.dat_DECODED_5912_HW_MSC_NET_VOICE                	501 
2018-05-07 05:48:04	2018-05-07 05:48:09	       5	AZF_MSSBHQH_3AZFHUA1_b00137531.dat_DECODED_5916_HW_MSC_NET_VOICE                	499 
2018-05-07 05:48:09	2018-05-07 05:48:15	       6	AZF_MSSBHQH_3AZFHUA2_AP2b00108137.dat_DECODED_5918_HW_MSC_NET_VOICE             	463 
2018-05-07 05:48:15	2018-05-07 05:48:20	       5	AZF_MSSBHQH_3AZFHUA1_b00137532.dat_DECODED_5921_HW_MSC_NET_VOICE                	517 
2018-05-07 05:48:20	2018-05-07 05:48:26	       6	AZF_MSSBHQH_3AZFHUA2_AP2b00108138.dat_DECODED_5923_HW_MSC_NET_VOICE             	472 
2018-05-07 05:48:26	2018-05-07 05:48:31	       5	AZF_MSSBHQH_3AZFHUA1_b00137533.dat_DECODED_5927_HW_MSC_NET_VOICE                	528 
2018-05-07 05:48:31	2018-05-07 05:48:36	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108139.dat_DECODED_5930_HW_MSC_NET_VOICE             	447 
2018-05-07 05:48:36	2018-05-07 05:48:42	       6	AZF_MSSBHQH_3AZFHUA1_b00137534.dat_DECODED_5932_HW_MSC_NET_VOICE                	501 
2018-05-07 05:48:42	2018-05-07 05:48:47	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108140.dat_DECODED_5937_HW_MSC_NET_VOICE             	434 
2018-05-07 05:48:47	2018-05-07 05:48:52	       5	AZF_MSSBHQH_3AZFHUA1_b00137535.dat_DECODED_5940_HW_MSC_NET_VOICE                	497 
2018-05-07 05:48:52	2018-05-07 05:48:58	       6	AZF_MSSBHQH_3AZFHUA2_AP2b00108141.dat_DECODED_5943_HW_MSC_NET_VOICE             	474 
2018-05-07 05:48:58	2018-05-07 05:49:03	       5	AZF_MSSBHQH_3AZFHUA1_b00137536.dat_DECODED_5945_HW_MSC_NET_VOICE                	486 
2018-05-07 05:49:03	2018-05-07 05:49:09	       6	AZF_MSSBHQH_3AZFHUA1_b00137537.dat_DECODED_5949_HW_MSC_NET_VOICE                	525 
2018-05-07 05:49:09	2018-05-07 05:49:14	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108142.dat_DECODED_5951_HW_MSC_NET_VOICE             	412 
2018-05-07 05:49:14	2018-05-07 05:49:19	       5	AZF_MSSBHQH_3AZFHUA1_b00137538.dat_DECODED_5954_HW_MSC_NET_VOICE                	456 
2018-05-07 05:49:19	2018-05-07 05:49:24	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108143.dat_DECODED_5958_HW_MSC_NET_VOICE             	424 
2018-05-07 05:49:24	2018-05-07 05:49:29	       5	AZF_MSSBHQH_3AZFHUA1_b00137539.dat_DECODED_5960_HW_MSC_NET_VOICE                	459 
2018-05-07 05:49:29	2018-05-07 05:49:34	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108144.dat_DECODED_5963_HW_MSC_NET_VOICE             	442 
2018-05-07 05:49:34	2018-05-07 05:49:40	       6	AZF_MSSBHQH_3AZFHUA1_b00137540.dat_DECODED_5967_HW_MSC_NET_VOICE                	479 
2018-05-07 05:49:40	2018-05-07 05:49:45	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108145.dat_DECODED_5971_HW_MSC_NET_VOICE             	420 
2018-05-07 05:49:45	2018-05-07 05:49:50	       5	AZF_MSSBHQH_3AZFHUA1_b00137541.dat_DECODED_5973_HW_MSC_NET_VOICE                	476 
2018-05-07 05:49:50	2018-05-07 05:49:55	       5	AZF_MSSBHQH_3AZFHUA1_b00137542.dat_DECODED_5976_HW_MSC_NET_VOICE                	452 
2018-05-07 05:49:55	2018-05-07 05:50:00	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108146.dat_DECODED_5978_HW_MSC_NET_VOICE             	458 
2018-05-07 05:50:00	2018-05-07 05:50:06	       6	AZF_MSSBHQH_3AZFHUA1_b00137543.dat_DECODED_5984_HW_MSC_NET_VOICE                	494 
2018-05-07 05:50:06	2018-05-07 05:50:11	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108147.dat_DECODED_5985_HW_MSC_NET_VOICE             	427 
2018-05-07 05:50:11	2018-05-07 05:50:15	       4	AZF_MSSBHQH_3AZFHUA1_b00137544.dat_DECODED_5988_HW_MSC_NET_VOICE                	428 
2018-05-07 05:50:16	2018-05-07 05:50:20	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108148.dat_DECODED_5992_HW_MSC_NET_VOICE             	414 
2018-05-07 05:50:20	2018-05-07 05:50:25	       5	AZF_MSSBHQH_3AZFHUA1_b00137545.dat_DECODED_5995_HW_MSC_NET_VOICE                	461 
2018-05-07 05:50:25	2018-05-07 05:50:30	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108149.dat_DECODED_5999_HW_MSC_NET_VOICE             	428 
2018-05-07 05:50:30	2018-05-07 05:50:35	       5	AZF_MSSBHQH_3AZFHUA1_b00137546.dat_DECODED_6001_HW_MSC_NET_VOICE                	434 
2018-05-07 05:50:36	2018-05-07 05:50:40	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108150.dat_DECODED_6005_HW_MSC_NET_VOICE             	381 
2018-05-07 05:50:40	2018-05-07 05:50:45	       5	AZF_MSSBHQH_3AZFHUA1_b00137547.dat_DECODED_6006_HW_MSC_NET_VOICE                	457 
2018-05-07 05:50:45	2018-05-07 05:50:50	       5	AZF_MSSBHQH_3AZFHUA1_b00137548.dat_DECODED_6011_HW_MSC_NET_VOICE                	410 
2018-05-07 05:50:50	2018-05-07 05:50:54	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108151.dat_DECODED_6013_HW_MSC_NET_VOICE             	409 
2018-05-07 05:50:54	2018-05-07 05:50:59	       5	AZF_MSSBHQH_3AZFHUA1_b00137549.dat_DECODED_6016_HW_MSC_NET_VOICE                	397 
2018-05-07 05:50:59	2018-05-07 05:51:03	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108152.dat_DECODED_6019_HW_MSC_NET_VOICE             	373 
2018-05-07 05:51:03	2018-05-07 05:51:07	       4	AZF_MSSBHQH_3AZFHUA1_b00137550.dat_DECODED_6022_HW_MSC_NET_VOICE                	410 
2018-05-07 05:51:07	2018-05-07 05:51:12	       5	AZF_MSSBHQH_3AZFHUA1_b00137551.dat_DECODED_6028_HW_MSC_NET_VOICE                	395 
2018-05-07 05:51:12	2018-05-07 05:51:16	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108153.dat_DECODED_6027_HW_MSC_NET_VOICE             	386 
2018-05-07 05:51:16	2018-05-07 05:51:20	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108154.dat_DECODED_6033_HW_MSC_NET_VOICE             	357 
2018-05-07 05:51:20	2018-05-07 05:51:25	       5	AZF_MSSBHQH_3AZFHUA1_b00137552.dat_DECODED_6034_HW_MSC_NET_VOICE                	447 
2018-05-07 05:51:25	2018-05-07 05:51:29	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108155.dat_DECODED_6039_HW_MSC_NET_VOICE             	366 
2018-05-07 05:51:29	2018-05-07 05:51:34	       5	AZF_MSSBHQH_3AZFHUA1_b00137553.dat_DECODED_6040_HW_MSC_NET_VOICE                	435 
2018-05-07 05:51:34	2018-05-07 05:51:39	       5	AZF_MSSBHQH_3AZFHUA2_AP2b00108156.dat_DECODED_6043_HW_MSC_NET_VOICE             	406 
2018-05-07 05:51:39	2018-05-07 05:51:44	       5	AZF_MSSBHQH_3AZFHUA1_b00137554.dat_DECODED_6046_HW_MSC_NET_VOICE                	386 
2018-05-07 05:51:44	2018-05-07 05:51:48	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108157.dat_DECODED_6051_HW_MSC_NET_VOICE             	382 
2018-05-07 05:51:48	2018-05-07 05:51:52	       4	AZF_MSSBHQH_3AZFHUA1_b00137555.dat_DECODED_6052_HW_MSC_NET_VOICE                	358 
2018-05-07 05:51:52	2018-05-07 05:51:56	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108158.dat_DECODED_6057_HW_MSC_NET_VOICE             	355 
2018-05-07 05:51:56	2018-05-07 05:52:00	       4	AZF_MSSBHQH_3AZFHUA1_b00137556.dat_DECODED_6058_HW_MSC_NET_VOICE                	376 
2018-05-07 05:52:00	2018-05-07 05:52:04	       4	AZF_MSSBHQH_3AZFHUA1_b00137557.dat_DECODED_6062_HW_MSC_NET_VOICE                	363 
2018-05-07 05:52:04	2018-05-07 05:52:08	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108159.dat_DECODED_6066_HW_MSC_NET_VOICE             	351 
2018-05-07 05:52:08	2018-05-07 05:52:13	       5	AZF_MSSBHQH_3AZFHUA1_b00137558.dat_DECODED_6067_HW_MSC_NET_VOICE                	390 
2018-05-07 05:52:13	2018-05-07 05:52:16	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00108160.dat_DECODED_6071_HW_MSC_NET_VOICE             	318 
2018-05-07 05:52:16	2018-05-07 05:52:20	       4	AZF_MSSBHQH_3AZFHUA1_b00137559.dat_DECODED_6072_HW_MSC_NET_VOICE                	358 
2018-05-07 05:52:20	2018-05-07 05:52:24	       4	AZF_MSSBHQH_3AZFHUA1_b00137560.dat_DECODED_6077_HW_MSC_NET_VOICE                	345 
2018-05-07 05:52:24	2018-05-07 05:52:28	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108161.dat_DECODED_6080_HW_MSC_NET_VOICE             	346 
2018-05-07 05:52:28	2018-05-07 05:52:32	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108162.dat_DECODED_6085_HW_MSC_NET_VOICE             	347 
2018-05-07 05:52:32	2018-05-07 05:52:36	       4	AZF_MSSBHQH_3AZFHUA1_b00137561.dat_DECODED_6086_HW_MSC_NET_VOICE                	344 
2018-05-07 05:52:36	2018-05-07 05:52:40	       4	AZF_MSSBHQH_3AZFHUA2_AP2b00108163.dat_DECODED_6089_HW_MSC_NET_VOICE             	321 
2018-05-07 05:52:40	2018-05-07 05:52:44	       4	AZF_MSSBHQH_3AZFHUA1_b00137562.dat_DECODED_6090_HW_MSC_NET_VOICE                	316 
2018-05-07 05:52:44	2018-05-07 05:52:47	       3	AZF_MSSBHQH_3AZFHUA1_b00137563.dat_DECODED_6095_HW_MSC_NET_VOICE                	299 
2018-05-07 05:52:47	2018-05-07 05:52:55	       8	MSSBHQ01_2_AP2b00234291-1-02.dat_DECODED_8924_NET_SMS                           	806 
2018-05-07 05:52:55	2018-05-07 05:53:03	       8	MSSBHQH03_2_AP2b00234460-3-02.dat_DECODED_2520_NET_SMS                          	780 
2018-05-07 05:53:03	2018-05-07 05:53:12	       9	MSSBTC02_2_AP2b00225779-2-02.dat_DECODED_3709_NET_SMS                           	904 
2018-05-07 05:53:12	2018-05-07 05:53:15	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111891.dat_DECODED_3160_HW_MSC_SMS_IDD_ROAMIN        	177 
2018-05-07 05:53:15	2018-05-07 05:53:22	       7	MSSBHQH02_b01302139-2.dat_DECODED_3710_NET_SMS                                  	793 
2018-05-07 05:53:22	2018-05-07 05:53:32	      10	CSVSM_vmcazbj12.bakcell.com_20180506211737Z.csv_n2_DECODED_6966_mco_xura_NET    	700 
2018-05-07 05:53:32	2018-05-07 05:53:41	       9	MSSBHQH01_b01317805-1.dat_DECODED_8925_NET_SMS                                  	939 
2018-05-07 05:53:41	2018-05-07 05:53:44	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127340.dat_DECODED_3161_HW_MSC_SMS_IDD_ROAMIN        	158 
2018-05-07 05:53:44	2018-05-07 05:53:53	       9	MSSBHQH03_b01289312-3.dat_DECODED_2521_NET_SMS                                  	944 
2018-05-07 05:53:53	2018-05-07 05:53:55	       2	AZF_MSSBHQH_1AZFHUA1_b00141135.dat_DECODED_3162_HW_MSC_SMS_IDD_ROAMIN           	156 
2018-05-07 05:53:55	2018-05-07 05:54:04	       9	MSSBTC02_2_AP2b00225780-2-02.dat_DECODED_3711_NET_SMS                           	919 
2018-05-07 05:54:05	2018-05-07 05:54:13	       8	MSSBHQ01_2_AP2b00234292-1-02.dat_DECODED_8926_NET_SMS                           	856 
2018-05-07 05:54:13	2018-05-07 05:54:20	       7	MSSBHQH03_2_AP2b00234461-3-02.dat_DECODED_2522_NET_SMS                          	773 
2018-05-07 05:54:20	2018-05-07 05:54:23	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109215.dat_DECODED_3163_HW_MSC_SMS_IDD_ROAMIN        	139 
2018-05-07 05:54:23	2018-05-07 05:54:31	       8	MSSBHQH01_b01317806-1.dat_DECODED_8927_NET_SMS                                  	870 
2018-05-07 05:54:31	2018-05-07 05:54:34	       3	AZF_MSSBHQH_3AZFHUA1_b00138842.dat_DECODED_3164_HW_MSC_SMS_IDD_ROAMIN           	171 
2018-05-07 05:54:34	2018-05-07 05:54:43	       9	MSSBHQH03_b01289313-3.dat_DECODED_2523_NET_SMS                                  	937 
2018-05-07 05:54:43	2018-05-07 05:54:45	       2	AZF_MSSBHQH_2AZFHUA1_b00125552.dat_DECODED_3165_HW_MSC_SMS_IDD_ROAMIN           	171 
2018-05-07 05:54:45	2018-05-07 05:54:47	       2	AZF_MSSBHQH_1AZFHUA2_AP2b00111892.dat_DECODED_3166_HW_MSC_SMS_IDD_ROAMIN        	147 
2018-05-07 05:54:47	2018-05-07 05:54:55	       8	MSSBHQH02_b01302140-2.dat_DECODED_3712_NET_SMS                                  	832 
2018-05-07 05:54:55	2018-05-07 05:55:04	       9	MSSBTC02_2_AP2b00225781-2-02.dat_DECODED_3713_NET_SMS                           	936 
2018-05-07 05:55:04	2018-05-07 05:55:12	       8	MSSBHQH03_2_AP2b00234462-3-02.dat_DECODED_2524_NET_SMS                          	769 
2018-05-07 05:55:12	2018-05-07 05:55:20	       8	MSSBHQ01_2_AP2b00234293-1-02.dat_DECODED_8928_NET_SMS                           	844 
2018-05-07 05:55:20	2018-05-07 05:55:22	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127341.dat_DECODED_3167_HW_MSC_SMS_IDD_ROAMIN        	148 
2018-05-07 05:55:22	2018-05-07 05:55:31	       9	MSSBHQH01_b01317807-1.dat_DECODED_8929_NET_SMS                                  	909 
2018-05-07 05:55:31	2018-05-07 05:55:33	       2	AZF_MSSBHQH_1AZFHUA1_b00141136.dat_DECODED_3168_HW_MSC_SMS_IDD_ROAMIN           	163 
2018-05-07 05:55:33	2018-05-07 05:55:42	       9	MSSBHQH02_b01302141-2.dat_DECODED_3714_NET_SMS                                  	907 
2018-05-07 05:55:42	2018-05-07 05:55:51	       9	MSSBHQH03_b01289314-3.dat_DECODED_2525_NET_SMS                                  	911 
2018-05-07 05:55:51	2018-05-07 05:56:00	       9	MSSBTC02_2_AP2b00225782-2-02.dat_DECODED_3715_NET_SMS                           	998 
2018-05-07 05:56:00	2018-05-07 05:56:03	       3	AZF_MSSBHQH_2AZFHUA1_b00125553.dat_DECODED_3170_HW_MSC_SMS_IDD_ROAMIN           	180 
2018-05-07 05:56:03	2018-05-07 05:56:05	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109216.dat_DECODED_3169_HW_MSC_SMS_IDD_ROAMIN        	185 
2018-05-07 05:56:05	2018-05-07 05:56:08	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111893.dat_DECODED_3172_HW_MSC_SMS_IDD_ROAMIN        	161 
2018-05-07 05:56:08	2018-05-07 05:56:16	       8	MSSBHQ01_2_AP2b00234294-1-02.dat_DECODED_8930_NET_SMS                           	805 
2018-05-07 05:56:16	2018-05-07 05:56:23	       7	MSSBHQH02_b01302142-2.dat_DECODED_3716_NET_SMS                                  	742 
2018-05-07 05:56:23	2018-05-07 05:56:31	       8	MSSBHQH01_b01317808-1.dat_DECODED_8931_NET_SMS                                  	775 
2018-05-07 05:56:31	2018-05-07 05:56:34	       3	AZF_MSSBHQH_3AZFHUA1_b00138843.dat_DECODED_3171_HW_MSC_SMS_IDD_ROAMIN           	218 
2018-05-07 05:56:34	2018-05-07 05:56:41	       7	MSSBHQH03_2_AP2b00234463-3-02.dat_DECODED_2526_NET_SMS                          	736 
2018-05-07 05:56:41	2018-05-07 05:56:48	       7	MSSBHQH03_b01289315-3.dat_DECODED_2527_NET_SMS                                  	670 
2018-05-07 05:56:48	2018-05-07 05:56:54	       6	MSSBTC02_2_AP2b00225783-2-02.dat_DECODED_3717_NET_SMS                           	679 
2018-05-07 05:56:54	2018-05-07 05:56:57	       3	AZF_MSSBHQH_1AZFHUA1_b00141137.dat_DECODED_3173_HW_MSC_SMS_IDD_ROAMIN           	156 
2018-05-07 05:56:57	2018-05-07 05:56:59	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127342.dat_DECODED_3174_HW_MSC_SMS_IDD_ROAMIN        	173 
2018-05-07 05:56:59	2018-05-07 05:57:04	       5	MSSBHQH03_2_AP2b00234464-3-02.dat_DECODED_2528_NET_SMS                          	492 
2018-05-07 05:57:04	2018-05-07 05:57:09	       5	MSSBHQ01_2_AP2b00234295-1-02.dat_DECODED_8932_NET_SMS                           	535 
2018-05-07 05:57:09	2018-05-07 05:57:12	       3	AZF_MSSBHQH_3AZFHUA2_AP2b00109217.dat_DECODED_3175_HW_MSC_SMS_IDD_ROAMIN        	183 
2018-05-07 05:57:12	2018-05-07 05:57:16	       4	MSSBHQH03_b01289316-3.dat_DECODED_2529_NET_SMS                                  	452 
2018-05-07 05:57:16	2018-05-07 05:57:18	       2	AZF_MSSBHQH_2AZFHUA1_b00125554.dat_DECODED_3176_HW_MSC_SMS_IDD_ROAMIN           	165 
2018-05-07 05:57:18	2018-05-07 05:57:21	       3	AZF_MSSBHQH_1AZFHUA2_AP2b00111894.dat_DECODED_3178_HW_MSC_SMS_IDD_ROAMIN        	155 
2018-05-07 05:57:21	2018-05-07 05:57:25	       4	MSSBHQH01_b01317809-1.dat_DECODED_8933_NET_SMS                                  	465 
2018-05-07 05:57:25	2018-05-07 05:57:29	       4	MSSBHQH02_b01302143-2.dat_DECODED_3718_NET_SMS                                  	389 
2018-05-07 05:57:29	2018-05-07 05:57:32	       3	AZF_MSSBHQH_3AZFHUA1_b00138844.dat_DECODED_3177_HW_MSC_SMS_IDD_ROAMIN           	200 
2018-05-07 05:57:32	2018-05-07 05:57:38	       6	MSSBHQH02_b01302144-2.dat_DECODED_3719_NET_SMS                                  	645 
2018-05-07 05:57:38	2018-05-07 05:57:42	       4	MSSBHQH03_2_AP2b00234465-3-02.dat_DECODED_2530_NET_SMS                          	399 
2018-05-07 05:57:42	2018-05-07 05:57:47	       5	MSSBHQ01_2_AP2b00234296-1-02.dat_DECODED_8934_NET_SMS                           	450 
2018-05-07 05:57:47	2018-05-07 05:57:51	       4	MSSBTC02_2_AP2b00225784-2-02.dat_DECODED_3720_NET_SMS                           	434 
2018-05-07 05:57:51	2018-05-07 05:57:53	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127343.dat_DECODED_3179_HW_MSC_SMS_IDD_ROAMIN        	176 
2018-05-07 05:57:53	2018-05-07 05:58:20	      27	CSVSM_AZF_vmcazbj12.bakcell.com_20180506210246Z.csv_n2_DECODED_6675_mco_xura_NET	465 
2018-05-07 05:58:20	2018-05-07 05:58:22	       2	AZF_MSSBHQH_1AZFHUA1_b00141138.dat_DECODED_3180_HW_MSC_SMS_IDD_ROAMIN           	147 
2018-05-07 05:58:22	2018-05-07 05:58:30	       8	MSSBHQH03_b01289317-3.dat_DECODED_2531_NET_SMS                                  	782 
2018-05-07 05:58:30	2018-05-07 05:58:38	       8	MSSBHQH01_b01317810-1.dat_DECODED_8935_NET_SMS                                  	810 
2018-05-07 05:58:38	2018-05-07 05:58:40	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109218.dat_DECODED_3181_HW_MSC_SMS_IDD_ROAMIN        	167 
2018-05-07 05:58:40	2018-05-07 05:58:43	       3	AZF_MSSBHQH_2AZFHUA1_b00125555.dat_DECODED_3182_HW_MSC_SMS_IDD_ROAMIN           	196 
2018-05-07 05:58:43	2018-05-07 05:58:52	       9	MSSBHQH02_b01302145-2.dat_DECODED_3721_NET_SMS                                  	871 
2018-05-07 05:58:52	2018-05-07 05:58:59	       7	MSSBHQH03_2_AP2b00234466-3-02.dat_DECODED_2532_NET_SMS                          	811 
2018-05-07 05:58:59	2018-05-07 05:59:02	       3	AZF_MSSBHQH_3AZFHUA1_b00138845.dat_DECODED_3183_HW_MSC_SMS_IDD_ROAMIN           	163 
2018-05-07 05:59:02	2018-05-07 05:59:04	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127344.dat_DECODED_3184_HW_MSC_SMS_IDD_ROAMIN        	175 
2018-05-07 05:59:04	2018-05-07 05:59:13	       9	MSSBHQ01_2_AP2b00234297-1-02.dat_DECODED_8936_NET_SMS                           	874 
2018-05-07 05:59:13	2018-05-07 05:59:22	       9	MSSBTC02_2_AP2b00225785-2-02.dat_DECODED_3722_NET_SMS                           	929 
2018-05-07 05:59:22	2018-05-07 05:59:32	      10	MSSBHQH03_b01289318-3.dat_DECODED_2533_NET_SMS                                  	1047
2018-05-07 05:59:32	2018-05-07 05:59:42	      10	MSSBHQH01_b01317811-1.dat_DECODED_8937_NET_SMS                                  	1018
2018-05-07 05:59:42	2018-05-07 05:59:44	       2	AZF_MSSBHQH_1AZFHUA2_AP2b00111895.dat_DECODED_3185_HW_MSC_SMS_IDD_ROAMIN        	143 
2018-05-07 05:59:44	2018-05-07 05:59:47	       3	AZF_MSSBHQH_1AZFHUA1_b00141139.dat_DECODED_3186_HW_MSC_SMS_IDD_ROAMIN           	147 
2018-05-07 05:59:47	2018-05-07 05:59:57	      10	MSSBHQH03_2_AP2b00234467-3-02.dat_DECODED_2534_NET_SMS                          	1047
2018-05-07 05:59:57	2018-05-07 06:00:07	      10	MSSBHQH02_b01302146-2.dat_DECODED_3723_NET_SMS                                  	1079
2018-05-07 06:00:07	2018-05-07 06:00:17	      10	MSSBHQ01_2_AP2b00234298-1-02.dat_DECODED_8938_NET_SMS                           	988 
2018-05-07 06:00:17	2018-05-07 06:00:29	      12	MSSBHQH03_b01289319-3.dat_DECODED_2535_NET_SMS                                  	1230
2018-05-07 06:00:29	2018-05-07 06:00:40	      11	CSVSM_vmcazbj12.bakcell.com_20180506213201Z.csv_n2_DECODED_6967_mco_xura_NET    	789 
2018-05-07 06:00:40	2018-05-07 06:00:42	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109219.dat_DECODED_3187_HW_MSC_SMS_IDD_ROAMIN        	115 
2018-05-07 06:00:42	2018-05-07 06:00:45	       3	AZF_MSSBHQH_2AZFHUA1_b00125556.dat_DECODED_3188_HW_MSC_SMS_IDD_ROAMIN           	205 
2018-05-07 06:00:45	2018-05-07 06:00:47	       2	AZF_MSSBHQH_3AZFHUA1_b00138846.dat_DECODED_3189_HW_MSC_SMS_IDD_ROAMIN           	128 
2018-05-07 06:00:47	2018-05-07 06:00:49	       2	AZF_MSSBHQH_1AZFHUA1_b00141140.dat_DECODED_3190_HW_MSC_SMS_IDD_ROAMIN           	144 
2018-05-07 06:00:49	2018-05-07 06:01:00	      11	MSSBTC02_2_AP2b00225786-2-02.dat_DECODED_3724_NET_SMS                           	1107
2018-05-07 06:01:00	2018-05-07 06:01:12	      12	MSSBHQH01_b01317812-1.dat_DECODED_8939_NET_SMS                                  	1212
2018-05-07 06:01:12	2018-05-07 06:01:23	      11	MSSBHQH03_2_AP2b00234468-3-02.dat_DECODED_2536_NET_SMS                          	1141
2018-05-07 06:01:23	2018-05-07 06:01:36	      13	MSSBHQ01_2_AP2b00234299-1-02.dat_DECODED_8940_NET_SMS                           	1266
2018-05-07 06:01:36	2018-05-07 06:01:48	      12	MSSBHQH02_b01302147-2.dat_DECODED_3725_NET_SMS                                  	1275
2018-05-07 06:01:48	2018-05-07 06:01:51	       3	AZF_MSSBHQH_2AZFHUA2_AP2b00127345.dat_DECODED_3191_HW_MSC_SMS_IDD_ROAMIN        	182 
2018-05-07 06:01:51	2018-05-07 06:01:53	       2	AZF_MSSBHQH_1AZFHUA2_AP2b00111896.dat_DECODED_3192_HW_MSC_SMS_IDD_ROAMIN        	134 
2018-05-07 06:01:53	2018-05-07 06:02:06	      13	MSSBTC02_2_AP2b00225787-2-02.dat_DECODED_3726_NET_SMS                           	1352
2018-05-07 06:02:06	2018-05-07 06:02:08	       2	AZF_MSSBHQH_2AZFHUA1_b00125557.dat_DECODED_3194_HW_MSC_SMS_IDD_ROAMIN           	133 
2018-05-07 06:02:09	2018-05-07 06:02:22	      13	MSSBHQH03_b01289320-3.dat_DECODED_2537_NET_SMS                                  	1374
2018-05-07 06:02:22	2018-05-07 06:02:24	       2	AZF_MSSBHQH_3AZFHUA2_AP2b00109220.dat_DECODED_3193_HW_MSC_SMS_IDD_ROAMIN        	128 
2018-05-07 06:02:24	2018-05-07 06:02:26	       2	AZF_MSSBHQH_3AZFHUA1_b00138847.dat_DECODED_3195_HW_MSC_SMS_IDD_ROAMIN           	154 
2018-05-07 06:02:27	2018-05-07 06:02:40	      13	MSSBHQH01_b01317813-1.dat_DECODED_8941_NET_SMS                                  	1380
2018-05-07 06:02:40	2018-05-07 06:02:52	      12	MSSBHQH03_2_AP2b00234469-3-02.dat_DECODED_2538_NET_SMS                          	1239
2018-05-07 06:02:52	2018-05-07 06:03:04	      12	MSSBHQH02_b01302148-2.dat_DECODED_3727_NET_SMS                                  	1266
2018-05-07 06:03:04	2018-05-07 06:03:17	      13	MSSBHQH02_b01302149-2.dat_DECODED_3728_NET_SMS                                  	1248
2018-05-07 06:03:17	2018-05-07 06:03:19	       2	AZF_MSSBHQH_1AZFHUA1_b00141141.dat_DECODED_3196_HW_MSC_SMS_IDD_ROAMIN           	148 
2018-05-07 06:03:19	2018-05-07 06:03:31	      12	MSSBHQH03_b01289321-3.dat_DECODED_2539_NET_SMS                                  	1290
2018-05-07 06:03:32	2018-05-07 06:03:34	       2	AZF_MSSBHQH_2AZFHUA2_AP2b00127346.dat_DECODED_3197_HW_MSC_SMS_IDD_ROAMIN        	130 
2018-05-07 06:03:34	2018-05-07 06:03:45	      11	MSSBHQ01_2_AP2b00234300-1-02.dat_DECODED_8942_NET_SMS                           	1206
2018-05-07 06:03:45	2018-05-07 06:03:47	       2	AZF_MSSBHQH_1AZFHUA2_AP2b00111897.dat_DECODED_3198_HW_MSC_SMS_IDD_ROAMIN        	135 
2018-05-07 06:03:48	2018-05-07 06:04:01	      13	MSSBHQH01_b01317814-1.dat_DECODED_8943_NET_SMS                                  	1338
2018-05-07 06:04:01	2018-05-07 06:04:12	      11	MSSBHQH03_2_AP2b00234470-3-02.dat_DECODED_2540_NET_SMS                          	1124
2018-05-07 06:04:13	2018-05-07 06:04:25	      12	MSSBHQH03_b01289322-3.dat_DECODED_2541_NET_SMS                                  	1343
